# SPDX-FileCopyrightText: 2025 Koen van Greevenbroek
#
# SPDX-License-Identifier: CC-BY-4.0
country,product,feed_category,multiplier
ECU,dairy,ruminant_grain,1.0
ECU,dairy,ruminant_protein,1.0
ECU,dairy,ruminant_roughage,1.0
ECU,dairy-buffalo,ruminant_forage,2.0
ECU,dairy-buffalo,ruminant_grain,1.0
ECU,dairy-buffalo,ruminant_protein,1.0
ECU,dairy-buffalo,ruminant_roughage,1.0
ECU,eggs,monogastric_grain,1.0
ECU,eggs,monogastric_low_quality,1.0
ECU,eggs,monogastric_protein,1.0
ECU,meat-cattle,ruminant_forage,2.0
ECU,meat-cattle,ruminant_grain,1.0
ECU,meat-cattle,ruminant_protein,1.0
ECU,meat-cattle,ruminant_roughage,1.0
ECU,meat-chicken,monogastric_grain,1.0
ECU,meat-chicken,monogastric_low_quality,1.0
ECU,meat-chicken,monogastric_protein,1.0
ECU,meat-pig,monogastric_grain,1.0
ECU,meat-pig,monogastric_low_quality,1.0
ECU,meat-pig,monogastric_protein,1.0
ECU,meat-sheep,ruminant_forage,2.0
ECU,meat-sheep,ruminant_grain,1.0
ECU,meat-sheep,ruminant_protein,1.0
ECU,meat-sheep,ruminant_roughage,1.0
EGY,dairy,ruminant_forage,2.0
EGY,dairy,ruminant_grain,1.0
EGY,dairy,ruminant_protein,1.0
EGY,dairy,ruminant_roughage,1.0
EGY,dairy-buffalo,ruminant_forage,2.0
EGY,dairy-buffalo,ruminant_grain,1.0
EGY,dairy-buffalo,ruminant_protein,1.0
EGY,dairy-buffalo,ruminant_roughage,1.0
EGY,eggs,monogastric_grain,1.0
EGY,eggs,monogastric_low_quality,1.0
EGY,eggs,monogastric_protein,1.0
EGY,meat-cattle,ruminant_forage,2.0
EGY,meat-cattle,ruminant_grain,1.0
EGY,meat-cattle,ruminant_protein,1.0
EGY,meat-cattle,ruminant_roughage,1.0
EGY,meat-chicken,monogastric_grain,1.0
EGY,meat-chicken,monogastric_low_quality,1.0
EGY,meat-chicken,monogastric_protein,1.0
EGY,meat-pig,monogastric_grain,1.0
EGY,meat-pig,monogastric_low_quality,1.0
EGY,meat-pig,monogastric_protein,1.0
EGY,meat-sheep,ruminant_forage,2.0
EGY,meat-sheep,ruminant_grain,1.0
EGY,meat-sheep,ruminant_protein,1.0
EGY,meat-sheep,ruminant_roughage,1.0
ERI,dairy,ruminant_forage,1.0
ERI,dairy,ruminant_grain,1.0
ERI,dairy,ruminant_protein,1.0
ERI,dairy,ruminant_roughage,1.0
ERI,dairy-buffalo,ruminant_forage,1.0
ERI,dairy-buffalo,ruminant_grain,1.0
ERI,dairy-buffalo,ruminant_protein,1.0
ERI,dairy-buffalo,ruminant_roughage,1.0
ERI,eggs,monogastric_grain,1.0
ERI,eggs,monogastric_low_quality,1.0
ERI,eggs,monogastric_protein,1.0
ERI,meat-cattle,ruminant_forage,1.0
ERI,meat-cattle,ruminant_grain,1.0
ERI,meat-cattle,ruminant_protein,1.0
ERI,meat-cattle,ruminant_roughage,1.0
ERI,meat-chicken,monogastric_grain,1.0
ERI,meat-chicken,monogastric_low_quality,1.0
ERI,meat-chicken,monogastric_protein,1.0
ERI,meat-pig,monogastric_grain,1.0
ERI,meat-pig,monogastric_low_quality,1.0
ERI,meat-pig,monogastric_protein,1.0
ERI,meat-sheep,ruminant_forage,1.0
ERI,meat-sheep,ruminant_grain,1.0
ERI,meat-sheep,ruminant_protein,1.0
ERI,meat-sheep,ruminant_roughage,1.0
ESP,dairy,ruminant_forage,2.0
ESP,dairy,ruminant_grain,1.0
ESP,dairy,ruminant_protein,1.0
ESP,dairy,ruminant_roughage,1.0
ESP,dairy-buffalo,ruminant_forage,2.0
ESP,dairy-buffalo,ruminant_grain,1.0
ESP,dairy-buffalo,ruminant_protein,1.0
ESP,dairy-buffalo,ruminant_roughage,1.0
ESP,eggs,monogastric_grain,1.0
ESP,eggs,monogastric_low_quality,1.0
ESP,eggs,monogastric_protein,1.0
ESP,meat-cattle,ruminant_forage,2.0
ESP,meat-cattle,ruminant_grain,1.0
ESP,meat-cattle,ruminant_protein,1.0
ESP,meat-cattle,ruminant_roughage,1.0
ESP,meat-chicken,monogastric_grain,1.0
ESP,meat-chicken,monogastric_low_quality,1.0
ESP,meat-chicken,monogastric_protein,1.0
ESP,meat-pig,monogastric_grain,1.0
ESP,meat-pig,monogastric_low_quality,1.0
ESP,meat-pig,monogastric_protein,1.0
ESP,meat-sheep,ruminant_forage,2.0
ESP,meat-sheep,ruminant_grain,1.0
ESP,meat-sheep,ruminant_protein,1.0
ESP,meat-sheep,ruminant_roughage,1.0
EST,dairy,ruminant_forage,1.593475233189469
EST,dairy,ruminant_grain,1.0
EST,dairy,ruminant_protein,1.0
EST,dairy,ruminant_roughage,1.0
EST,dairy-buffalo,ruminant_forage,1.593475233189469
EST,dairy-buffalo,ruminant_grain,1.0
EST,dairy-buffalo,ruminant_protein,1.0
EST,dairy-buffalo,ruminant_roughage,1.0
EST,eggs,monogastric_grain,1.0
EST,eggs,monogastric_low_quality,1.0
EST,eggs,monogastric_protein,1.0
EST,meat-cattle,ruminant_forage,1.593475233189469
EST,meat-cattle,ruminant_grain,1.0
EST,meat-cattle,ruminant_protein,1.0
EST,meat-cattle,ruminant_roughage,1.0
EST,meat-chicken,monogastric_grain,1.0
EST,meat-chicken,monogastric_low_quality,1.0
EST,meat-chicken,monogastric_protein,1.0
EST,meat-pig,monogastric_grain,1.0
EST,meat-pig,monogastric_low_quality,1.0
EST,meat-pig,monogastric_protein,1.0
EST,meat-sheep,ruminant_forage,1.593475233189469
EST,meat-sheep,ruminant_grain,1.0
EST,meat-sheep,ruminant_protein,1.0
EST,meat-sheep,ruminant_roughage,1.0
ETH,dairy,ruminant_forage,1.0
ETH,dairy,ruminant_grain,1.0
ETH,dairy,ruminant_protein,1.0
ETH,dairy,ruminant_roughage,1.0
ETH,dairy-buffalo,ruminant_forage,1.0
ETH,dairy-buffalo,ruminant_grain,1.0
ETH,dairy-buffalo,ruminant_protein,1.0
ETH,dairy-buffalo,ruminant_roughage,1.0
ETH,eggs,monogastric_grain,1.0
ETH,eggs,monogastric_low_quality,1.0
ETH,eggs,monogastric_protein,1.0
ETH,meat-cattle,ruminant_forage,1.0
ETH,meat-cattle,ruminant_grain,1.0
ETH,meat-cattle,ruminant_protein,1.0
ETH,meat-cattle,ruminant_roughage,1.0
ETH,meat-chicken,monogastric_grain,1.0
ETH,meat-chicken,monogastric_low_quality,1.0
ETH,meat-chicken,monogastric_protein,1.0
ETH,meat-pig,monogastric_grain,1.0
ETH,meat-pig,monogastric_low_quality,1.0
ETH,meat-pig,monogastric_protein,1.0
ETH,meat-sheep,ruminant_forage,1.0
ETH,meat-sheep,ruminant_grain,1.0
ETH,meat-sheep,ruminant_protein,1.0
ETH,meat-sheep,ruminant_roughage,1.0
FIN,dairy,ruminant_forage,2.0
FIN,dairy,ruminant_grain,1.0
FIN,dairy,ruminant_protein,1.0
FIN,dairy,ruminant_roughage,1.0
FIN,dairy-buffalo,ruminant_forage,2.0
FIN,dairy-buffalo,ruminant_grain,1.0
FIN,dairy-buffalo,ruminant_protein,1.0
FIN,dairy-buffalo,ruminant_roughage,1.0
FIN,eggs,monogastric_grain,1.0
FIN,eggs,monogastric_low_quality,1.0
FIN,eggs,monogastric_protein,1.0
FIN,meat-cattle,ruminant_forage,2.0
FIN,meat-cattle,ruminant_grain,1.0
FIN,meat-cattle,ruminant_protein,1.0
FIN,meat-cattle,ruminant_roughage,1.0
FIN,meat-chicken,monogastric_grain,1.0
FIN,meat-chicken,monogastric_low_quality,1.0
FIN,meat-chicken,monogastric_protein,1.0
FIN,meat-pig,monogastric_grain,1.0
FIN,meat-pig,monogastric_low_quality,1.0
FIN,meat-pig,monogastric_protein,1.0
FIN,meat-sheep,ruminant_forage,2.0
FIN,meat-sheep,ruminant_grain,1.0
FIN,meat-sheep,ruminant_protein,1.0
FIN,meat-sheep,ruminant_roughage,1.0
FJI,dairy,ruminant_forage,1.0
FJI,dairy,ruminant_grain,1.0
FJI,dairy,ruminant_protein,1.0
FJI,dairy,ruminant_roughage,1.0
FJI,dairy-buffalo,ruminant_forage,1.0
FJI,dairy-buffalo,ruminant_grain,1.0
FJI,dairy-buffalo,ruminant_protein,1.0
FJI,dairy-buffalo,ruminant_roughage,1.0
FJI,eggs,monogastric_grain,1.0
FJI,eggs,monogastric_low_quality,1.0
FJI,eggs,monogastric_protein,1.0
FJI,meat-cattle,ruminant_forage,1.0
FJI,meat-cattle,ruminant_grain,1.0
FJI,meat-cattle,ruminant_protein,1.0
FJI,meat-cattle,ruminant_roughage,1.0
FJI,meat-chicken,monogastric_grain,1.0
FJI,meat-chicken,monogastric_low_quality,1.0
FJI,meat-chicken,monogastric_protein,1.0
FJI,meat-pig,monogastric_grain,1.0
FJI,meat-pig,monogastric_low_quality,1.0
FJI,meat-pig,monogastric_protein,1.0
FJI,meat-sheep,ruminant_forage,1.0
FJI,meat-sheep,ruminant_grain,1.0
FJI,meat-sheep,ruminant_protein,1.0
FJI,meat-sheep,ruminant_roughage,1.0
FRA,dairy,ruminant_forage,1.3584834538736434
FRA,dairy,ruminant_grain,1.0
FRA,dairy,ruminant_protein,1.0
FRA,dairy,ruminant_roughage,1.0
FRA,dairy-buffalo,ruminant_forage,1.3584834538736434
FRA,dairy-buffalo,ruminant_grain,1.0
FRA,dairy-buffalo,ruminant_protein,1.0
FRA,dairy-buffalo,ruminant_roughage,1.0
FRA,eggs,monogastric_grain,1.0
FRA,eggs,monogastric_low_quality,1.0
FRA,eggs,monogastric_protein,1.0
FRA,meat-cattle,ruminant_forage,1.3584834538736434
FRA,meat-cattle,ruminant_grain,1.0
FRA,meat-cattle,ruminant_protein,1.0
FRA,meat-cattle,ruminant_roughage,1.0
FRA,meat-chicken,monogastric_grain,1.0
FRA,meat-chicken,monogastric_low_quality,1.0
FRA,meat-chicken,monogastric_protein,1.0
FRA,meat-pig,monogastric_grain,1.0
FRA,meat-pig,monogastric_low_quality,1.0
FRA,meat-pig,monogastric_protein,1.0
FRA,meat-sheep,ruminant_forage,1.3584834538736434
FRA,meat-sheep,ruminant_grain,1.0
FRA,meat-sheep,ruminant_protein,1.0
FRA,meat-sheep,ruminant_roughage,1.0
GAB,dairy,ruminant_forage,1.7578064197085255
GAB,dairy,ruminant_grain,1.0
GAB,dairy,ruminant_protein,1.0
GAB,dairy,ruminant_roughage,1.0
GAB,dairy-buffalo,ruminant_forage,1.7578064197085255
GAB,dairy-buffalo,ruminant_grain,1.0
GAB,dairy-buffalo,ruminant_protein,1.0
GAB,dairy-buffalo,ruminant_roughage,1.0
GAB,eggs,monogastric_grain,1.0
GAB,eggs,monogastric_low_quality,1.0
GAB,eggs,monogastric_protein,1.0
GAB,meat-cattle,ruminant_forage,1.7578064197085255
GAB,meat-cattle,ruminant_grain,1.0
GAB,meat-cattle,ruminant_protein,1.0
GAB,meat-cattle,ruminant_roughage,1.0
GAB,meat-chicken,monogastric_grain,1.0
GAB,meat-chicken,monogastric_low_quality,1.0
GAB,meat-chicken,monogastric_protein,1.0
GAB,meat-pig,monogastric_grain,1.0
GAB,meat-pig,monogastric_low_quality,1.0
GAB,meat-pig,monogastric_protein,1.0
GAB,meat-sheep,ruminant_forage,1.7578064197085255
GAB,meat-sheep,ruminant_grain,1.0
GAB,meat-sheep,ruminant_protein,1.0
GAB,meat-sheep,ruminant_roughage,1.0
GBR,dairy,ruminant_forage,1.0
GBR,dairy,ruminant_grain,1.0
GBR,dairy,ruminant_protein,1.0
GBR,dairy,ruminant_roughage,1.0
GBR,dairy-buffalo,ruminant_forage,1.0
GBR,dairy-buffalo,ruminant_grain,1.0
GBR,dairy-buffalo,ruminant_protein,1.0
GBR,dairy-buffalo,ruminant_roughage,1.0
GBR,eggs,monogastric_grain,1.0
GBR,eggs,monogastric_low_quality,1.0
GBR,eggs,monogastric_protein,1.0
GBR,meat-cattle,ruminant_forage,1.0
GBR,meat-cattle,ruminant_grain,1.0
GBR,meat-cattle,ruminant_protein,1.0
GBR,meat-cattle,ruminant_roughage,1.0
GBR,meat-chicken,monogastric_grain,1.0
GBR,meat-chicken,monogastric_low_quality,1.0
GBR,meat-chicken,monogastric_protein,1.0
GBR,meat-pig,monogastric_grain,1.0
GBR,meat-pig,monogastric_low_quality,1.0
GBR,meat-pig,monogastric_protein,1.0
GBR,meat-sheep,ruminant_forage,1.0
GBR,meat-sheep,ruminant_grain,1.0
GBR,meat-sheep,ruminant_protein,1.0
GBR,meat-sheep,ruminant_roughage,1.0
GEO,dairy,ruminant_forage,1.3093568658095551
GEO,dairy,ruminant_grain,1.0
GEO,dairy,ruminant_protein,1.0
GEO,dairy,ruminant_roughage,1.0
GEO,dairy-buffalo,ruminant_forage,1.3093568658095551
GEO,dairy-buffalo,ruminant_grain,1.0
GEO,dairy-buffalo,ruminant_protein,1.0
GEO,dairy-buffalo,ruminant_roughage,1.0
GEO,eggs,monogastric_grain,1.0
GEO,eggs,monogastric_low_quality,1.0
GEO,eggs,monogastric_protein,1.0
GEO,meat-cattle,ruminant_forage,1.3093568658095551
GEO,meat-cattle,ruminant_grain,1.0
GEO,meat-cattle,ruminant_protein,1.0
GEO,meat-cattle,ruminant_roughage,1.0
GEO,meat-chicken,monogastric_grain,1.0
GEO,meat-chicken,monogastric_low_quality,1.0
GEO,meat-chicken,monogastric_protein,1.0
GEO,meat-pig,monogastric_grain,1.0
GEO,meat-pig,monogastric_low_quality,1.0
GEO,meat-pig,monogastric_protein,1.0
GEO,meat-sheep,ruminant_forage,1.3093568658095551
GEO,meat-sheep,ruminant_grain,1.0
GEO,meat-sheep,ruminant_protein,1.0
GEO,meat-sheep,ruminant_roughage,1.0
GHA,dairy,ruminant_forage,2.0
GHA,dairy,ruminant_grain,1.0
GHA,dairy,ruminant_protein,1.0
GHA,dairy,ruminant_roughage,1.0
GHA,dairy-buffalo,ruminant_forage,2.0
GHA,dairy-buffalo,ruminant_grain,1.0
GHA,dairy-buffalo,ruminant_protein,1.0
GHA,dairy-buffalo,ruminant_roughage,1.0
GHA,eggs,monogastric_grain,1.0
GHA,eggs,monogastric_low_quality,1.0
GHA,eggs,monogastric_protein,1.0
GHA,meat-cattle,ruminant_forage,2.0
GHA,meat-cattle,ruminant_grain,1.0
GHA,meat-cattle,ruminant_protein,1.0
GHA,meat-cattle,ruminant_roughage,1.0
GHA,meat-chicken,monogastric_grain,1.0
GHA,meat-chicken,monogastric_low_quality,1.0
GHA,meat-chicken,monogastric_protein,1.0
GHA,meat-pig,monogastric_grain,1.0
GHA,meat-pig,monogastric_low_quality,1.0
GHA,meat-pig,monogastric_protein,1.0
GHA,meat-sheep,ruminant_forage,2.0
GHA,meat-sheep,ruminant_grain,1.0
GHA,meat-sheep,ruminant_protein,1.0
GHA,meat-sheep,ruminant_roughage,1.0
GIN,dairy,ruminant_forage,1.0
GIN,dairy,ruminant_grain,1.0
GIN,dairy,ruminant_protein,1.0
GIN,dairy,ruminant_roughage,1.0
GIN,dairy-buffalo,ruminant_forage,1.0
GIN,dairy-buffalo,ruminant_grain,1.0
GIN,dairy-buffalo,ruminant_protein,1.0
GIN,dairy-buffalo,ruminant_roughage,1.0
GIN,eggs,monogastric_grain,1.0
GIN,eggs,monogastric_low_quality,1.0
GIN,eggs,monogastric_protein,1.0
GIN,meat-cattle,ruminant_forage,1.0
GIN,meat-cattle,ruminant_grain,1.0
GIN,meat-cattle,ruminant_protein,1.0
GIN,meat-cattle,ruminant_roughage,1.0
GIN,meat-chicken,monogastric_grain,1.0
GIN,meat-chicken,monogastric_low_quality,1.0
GIN,meat-chicken,monogastric_protein,1.0
GIN,meat-pig,monogastric_grain,1.0
GIN,meat-pig,monogastric_low_quality,1.0
GIN,meat-pig,monogastric_protein,1.0
GIN,meat-sheep,ruminant_forage,1.0
GIN,meat-sheep,ruminant_grain,1.0
GIN,meat-sheep,ruminant_protein,1.0
GIN,meat-sheep,ruminant_roughage,1.0
GMB,dairy,ruminant_forage,1.0
GMB,dairy,ruminant_grain,1.0
GMB,dairy,ruminant_protein,1.0
GMB,dairy,ruminant_roughage,1.0
GMB,dairy-buffalo,ruminant_forage,1.0
GMB,dairy-buffalo,ruminant_grain,1.0
GMB,dairy-buffalo,ruminant_protein,1.0
GMB,dairy-buffalo,ruminant_roughage,1.0
GMB,eggs,monogastric_grain,1.0
GMB,eggs,monogastric_low_quality,1.0
GMB,eggs,monogastric_protein,1.0
GMB,meat-cattle,ruminant_forage,1.0
GMB,meat-cattle,ruminant_grain,1.0
GMB,meat-cattle,ruminant_protein,1.0
GMB,meat-cattle,ruminant_roughage,1.0
GMB,meat-chicken,monogastric_grain,1.0
GMB,meat-chicken,monogastric_low_quality,1.0
GMB,meat-chicken,monogastric_protein,1.0
GMB,meat-pig,monogastric_grain,1.0
GMB,meat-pig,monogastric_low_quality,1.0
GMB,meat-pig,monogastric_protein,1.0
GMB,meat-sheep,ruminant_forage,1.0
GMB,meat-sheep,ruminant_grain,1.0
GMB,meat-sheep,ruminant_protein,1.0
GMB,meat-sheep,ruminant_roughage,1.0
GNB,dairy,ruminant_forage,1.0
GNB,dairy,ruminant_grain,1.0
GNB,dairy,ruminant_protein,1.0
GNB,dairy,ruminant_roughage,1.0
GNB,dairy-buffalo,ruminant_forage,1.0
GNB,dairy-buffalo,ruminant_grain,1.0
GNB,dairy-buffalo,ruminant_protein,1.0
GNB,dairy-buffalo,ruminant_roughage,1.0
GNB,eggs,monogastric_grain,1.0
GNB,eggs,monogastric_low_quality,1.0
GNB,eggs,monogastric_protein,1.0
GNB,meat-cattle,ruminant_forage,1.0
GNB,meat-cattle,ruminant_grain,1.0
GNB,meat-cattle,ruminant_protein,1.0
GNB,meat-cattle,ruminant_roughage,1.0
GNB,meat-chicken,monogastric_grain,1.0
GNB,meat-chicken,monogastric_low_quality,1.0
GNB,meat-chicken,monogastric_protein,1.0
GNB,meat-pig,monogastric_grain,1.0
GNB,meat-pig,monogastric_low_quality,1.0
GNB,meat-pig,monogastric_protein,1.0
GNB,meat-sheep,ruminant_forage,1.0
GNB,meat-sheep,ruminant_grain,1.0
GNB,meat-sheep,ruminant_protein,1.0
GNB,meat-sheep,ruminant_roughage,1.0
GNQ,dairy,ruminant_forage,1.0
GNQ,dairy,ruminant_grain,1.0
GNQ,dairy,ruminant_protein,1.0
GNQ,dairy,ruminant_roughage,1.0
GNQ,dairy-buffalo,ruminant_forage,1.0
GNQ,dairy-buffalo,ruminant_grain,1.0
GNQ,dairy-buffalo,ruminant_protein,1.0
GNQ,dairy-buffalo,ruminant_roughage,1.0
GNQ,eggs,monogastric_grain,1.0
GNQ,eggs,monogastric_low_quality,1.0
GNQ,eggs,monogastric_protein,1.0
GNQ,meat-cattle,ruminant_forage,1.0
GNQ,meat-cattle,ruminant_grain,1.0
GNQ,meat-cattle,ruminant_protein,1.0
GNQ,meat-cattle,ruminant_roughage,1.0
GNQ,meat-chicken,monogastric_grain,1.0
GNQ,meat-chicken,monogastric_low_quality,1.0
GNQ,meat-chicken,monogastric_protein,1.0
GNQ,meat-pig,monogastric_grain,1.0
GNQ,meat-pig,monogastric_low_quality,1.0
GNQ,meat-pig,monogastric_protein,1.0
GNQ,meat-sheep,ruminant_forage,1.0
GNQ,meat-sheep,ruminant_grain,1.0
GNQ,meat-sheep,ruminant_protein,1.0
GNQ,meat-sheep,ruminant_roughage,1.0
GRC,dairy,ruminant_forage,1.9424904938616487
GRC,dairy,ruminant_grain,1.0
GRC,dairy,ruminant_protein,1.0
GRC,dairy,ruminant_roughage,1.0
GRC,dairy-buffalo,ruminant_forage,1.9424904938616487
GRC,dairy-buffalo,ruminant_grain,1.0
GRC,dairy-buffalo,ruminant_protein,1.0
GRC,dairy-buffalo,ruminant_roughage,1.0
GRC,eggs,monogastric_grain,1.0
GRC,eggs,monogastric_low_quality,1.0
GRC,eggs,monogastric_protein,1.0
GRC,meat-cattle,ruminant_forage,1.9424904938616487
GRC,meat-cattle,ruminant_grain,1.0
GRC,meat-cattle,ruminant_protein,1.0
GRC,meat-cattle,ruminant_roughage,1.0
GRC,meat-chicken,monogastric_grain,1.0
GRC,meat-chicken,monogastric_low_quality,1.0
GRC,meat-chicken,monogastric_protein,1.0
GRC,meat-pig,monogastric_grain,1.0
GRC,meat-pig,monogastric_low_quality,1.0
GRC,meat-pig,monogastric_protein,1.0
GRC,meat-sheep,ruminant_forage,1.9424904938616487
GRC,meat-sheep,ruminant_grain,1.0
GRC,meat-sheep,ruminant_protein,1.0
GRC,meat-sheep,ruminant_roughage,1.0
GRD,dairy,ruminant_forage,2.0
GRD,dairy,ruminant_grain,1.0
GRD,dairy,ruminant_protein,1.0
GRD,dairy,ruminant_roughage,1.0
GRD,dairy-buffalo,ruminant_forage,2.0
GRD,dairy-buffalo,ruminant_grain,1.0
GRD,dairy-buffalo,ruminant_protein,1.0
GRD,dairy-buffalo,ruminant_roughage,1.0
GRD,eggs,monogastric_grain,1.0
GRD,eggs,monogastric_low_quality,1.0
GRD,eggs,monogastric_protein,1.0
GRD,meat-cattle,ruminant_forage,2.0
GRD,meat-cattle,ruminant_grain,1.0
GRD,meat-cattle,ruminant_protein,1.0
GRD,meat-cattle,ruminant_roughage,1.0
GRD,meat-chicken,monogastric_grain,1.0
GRD,meat-chicken,monogastric_low_quality,1.0
GRD,meat-chicken,monogastric_protein,1.0
GRD,meat-pig,monogastric_grain,1.0
GRD,meat-pig,monogastric_low_quality,1.0
GRD,meat-pig,monogastric_protein,1.0
GRD,meat-sheep,ruminant_forage,2.0
GRD,meat-sheep,ruminant_grain,1.0
GRD,meat-sheep,ruminant_protein,1.0
GRD,meat-sheep,ruminant_roughage,1.0
GTM,dairy,ruminant_forage,2.0
GTM,dairy,ruminant_grain,1.0
GTM,dairy,ruminant_protein,1.0
GTM,dairy,ruminant_roughage,1.0
GTM,dairy-buffalo,ruminant_forage,2.0
GTM,dairy-buffalo,ruminant_grain,1.0
GTM,dairy-buffalo,ruminant_protein,1.0
GTM,dairy-buffalo,ruminant_roughage,1.0
GTM,eggs,monogastric_grain,1.0
GTM,eggs,monogastric_low_quality,1.0
GTM,eggs,monogastric_protein,1.0
GTM,meat-cattle,ruminant_forage,2.0
GTM,meat-cattle,ruminant_grain,1.0
GTM,meat-cattle,ruminant_protein,1.0
GTM,meat-cattle,ruminant_roughage,1.0
GTM,meat-chicken,monogastric_grain,1.0
GTM,meat-chicken,monogastric_low_quality,1.0
GTM,meat-chicken,monogastric_protein,1.0
GTM,meat-pig,monogastric_grain,1.0
GTM,meat-pig,monogastric_low_quality,1.0
GTM,meat-pig,monogastric_protein,1.0
GTM,meat-sheep,ruminant_forage,2.0
GTM,meat-sheep,ruminant_grain,1.0
GTM,meat-sheep,ruminant_protein,1.0
GTM,meat-sheep,ruminant_roughage,1.0
GUF,dairy,ruminant_forage,1.0
GUF,dairy,ruminant_grain,1.0
GUF,dairy,ruminant_protein,1.0
GUF,dairy,ruminant_roughage,1.0
GUF,dairy-buffalo,ruminant_forage,1.0
GUF,dairy-buffalo,ruminant_grain,1.0
GUF,dairy-buffalo,ruminant_protein,1.0
GUF,dairy-buffalo,ruminant_roughage,1.0
GUF,eggs,monogastric_grain,1.0
GUF,eggs,monogastric_low_quality,1.0
GUF,eggs,monogastric_protein,1.0
GUF,meat-cattle,ruminant_forage,1.0
GUF,meat-cattle,ruminant_grain,1.0
GUF,meat-cattle,ruminant_protein,1.0
GUF,meat-cattle,ruminant_roughage,1.0
GUF,meat-chicken,monogastric_grain,1.0
GUF,meat-chicken,monogastric_low_quality,1.0
GUF,meat-chicken,monogastric_protein,1.0
GUF,meat-pig,monogastric_grain,1.0
GUF,meat-pig,monogastric_low_quality,1.0
GUF,meat-pig,monogastric_protein,1.0
GUF,meat-sheep,ruminant_forage,1.0
GUF,meat-sheep,ruminant_grain,1.0
GUF,meat-sheep,ruminant_protein,1.0
GUF,meat-sheep,ruminant_roughage,1.0
GUY,dairy,ruminant_forage,1.0
GUY,dairy,ruminant_grain,1.0
GUY,dairy,ruminant_protein,1.0
GUY,dairy,ruminant_roughage,1.0
GUY,dairy-buffalo,ruminant_forage,1.0
GUY,dairy-buffalo,ruminant_grain,1.0
GUY,dairy-buffalo,ruminant_protein,1.0
GUY,dairy-buffalo,ruminant_roughage,1.0
GUY,eggs,monogastric_grain,1.0
GUY,eggs,monogastric_low_quality,1.0
GUY,eggs,monogastric_protein,1.0
GUY,meat-cattle,ruminant_forage,1.0
GUY,meat-cattle,ruminant_grain,1.0
GUY,meat-cattle,ruminant_protein,1.0
GUY,meat-cattle,ruminant_roughage,1.0
GUY,meat-chicken,monogastric_grain,1.0
GUY,meat-chicken,monogastric_low_quality,1.0
GUY,meat-chicken,monogastric_protein,1.0
GUY,meat-pig,monogastric_grain,1.0
GUY,meat-pig,monogastric_low_quality,1.0
GUY,meat-pig,monogastric_protein,1.0
GUY,meat-sheep,ruminant_forage,1.0
GUY,meat-sheep,ruminant_grain,1.0
GUY,meat-sheep,ruminant_protein,1.0
GUY,meat-sheep,ruminant_roughage,1.0
HND,dairy,ruminant_forage,1.0
HND,dairy,ruminant_grain,1.0
HND,dairy,ruminant_protein,1.0
HND,dairy,ruminant_roughage,1.0
HND,dairy-buffalo,ruminant_forage,1.0
HND,dairy-buffalo,ruminant_grain,1.0
HND,dairy-buffalo,ruminant_protein,1.0
HND,dairy-buffalo,ruminant_roughage,1.0
HND,eggs,monogastric_grain,1.0
HND,eggs,monogastric_low_quality,1.0
HND,eggs,monogastric_protein,1.0
HND,meat-cattle,ruminant_forage,1.0
HND,meat-cattle,ruminant_grain,1.0
HND,meat-cattle,ruminant_protein,1.0
HND,meat-cattle,ruminant_roughage,1.0
HND,meat-chicken,monogastric_grain,1.0
HND,meat-chicken,monogastric_low_quality,1.0
HND,meat-chicken,monogastric_protein,1.0
HND,meat-pig,monogastric_grain,1.0
HND,meat-pig,monogastric_low_quality,1.0
HND,meat-pig,monogastric_protein,1.0
HND,meat-sheep,ruminant_forage,1.0
HND,meat-sheep,ruminant_grain,1.0
HND,meat-sheep,ruminant_protein,1.0
HND,meat-sheep,ruminant_roughage,1.0
HRV,dairy,ruminant_forage,2.0
HRV,dairy,ruminant_grain,1.0
HRV,dairy,ruminant_protein,1.0
HRV,dairy,ruminant_roughage,1.0
HRV,dairy-buffalo,ruminant_forage,2.0
HRV,dairy-buffalo,ruminant_grain,1.0
HRV,dairy-buffalo,ruminant_protein,1.0
HRV,dairy-buffalo,ruminant_roughage,1.0
HRV,eggs,monogastric_grain,1.0
HRV,eggs,monogastric_low_quality,1.0
HRV,eggs,monogastric_protein,1.0
HRV,meat-cattle,ruminant_forage,2.0
HRV,meat-cattle,ruminant_grain,1.0
HRV,meat-cattle,ruminant_protein,1.0
HRV,meat-cattle,ruminant_roughage,1.0
HRV,meat-chicken,monogastric_grain,1.0
HRV,meat-chicken,monogastric_low_quality,1.0
HRV,meat-chicken,monogastric_protein,1.0
HRV,meat-pig,monogastric_grain,1.0
HRV,meat-pig,monogastric_low_quality,1.0
HRV,meat-pig,monogastric_protein,1.0
HRV,meat-sheep,ruminant_forage,2.0
HRV,meat-sheep,ruminant_grain,1.0
HRV,meat-sheep,ruminant_protein,1.0
HRV,meat-sheep,ruminant_roughage,1.0
HTI,dairy,ruminant_forage,1.0
HTI,dairy,ruminant_grain,1.0
HTI,dairy,ruminant_protein,1.0
HTI,dairy,ruminant_roughage,1.0
HTI,dairy-buffalo,ruminant_forage,1.0
HTI,dairy-buffalo,ruminant_grain,1.0
HTI,dairy-buffalo,ruminant_protein,1.0
HTI,dairy-buffalo,ruminant_roughage,1.0
HTI,eggs,monogastric_grain,1.0
