crop,country,correction_bnusd_per_mha
banana,ZAF,-0.04809627844952047
banana,ZMB,-0.2431592270731926
banana,ZWE,-1.2828990817070007
barley,AFG,-0.0811365470290184
barley,AGO,-0.0
barley,ALB,-0.04695347510278225
barley,ARE,0.14553451538085938
barley,ARG,-0.08509136736392975
barley,ARM,-0.010197283467277884
barley,AUS,-0.05391916260123253
barley,AUT,-0.0602050069719553
barley,AZE,-0.050907623022794724
barley,BDI,-0.0
barley,BEL,0.0420590378344059
barley,BGD,-0.014726638793945312
barley,BGR,-0.03289862722158432
barley,BIH,-0.04093968868255615
barley,BLR,-0.016333228908479214
barley,BOL,-0.005455528385937214
barley,BRA,-0.0654960535466671
barley,BTN,-0.09540104120969772
barley,BWA,-49.94182324036956
barley,CAN,-0.06271630525588989
barley,CHE,0.06622463464736938
barley,CHL,-0.026001235470175743
barley,CHN,0.034198030829429626
barley,COD,-0.08097251132130623
barley,COL,0.021624339744448662
barley,CYP,0.13668890669941902
barley,CZE,-0.04210374504327774
barley,DEU,-0.04141579382121563
barley,DNK,-0.04732327163219452
barley,DZA,0.01895262859761715
barley,ECU,-0.06003889814019203
barley,EGY,-0.03946939297020435
barley,ERI,-0.034626150503754616
barley,ESP,0.0246597807854414
barley,EST,-0.03554927930235863
barley,ETH,-0.06158217787742615
barley,FIN,-0.07525750622153282
barley,FRA,0.0031623996910639107
barley,GBR,0.01969702821224928
barley,GEO,-0.055396899580955505
barley,GRC,-0.004980609752237797
barley,GTM,0.0346580957993865
barley,HRV,-0.025083097629249096
barley,HUN,0.025317862164229155
barley,IND,-0.05043565668165684
barley,IRL,0.06807038933038712
barley,IRN,0.018018649891018867
barley,IRQ,-0.026381912641227245
barley,ISR,0.11353717744350433
barley,ITA,-0.006830473663285375
barley,JOR,0.08178471028804779
barley,JPN,-0.07010537385940552
barley,KAZ,-0.041951943188905716
barley,KEN,-0.0596359558403492
barley,KGZ,-0.007511163363233209
barley,KOR,0.1027047261595726
barley,LAO,-0.020193975418806076
barley,LBN,0.030038258992135525
barley,LBY,-0.009228809736669064
barley,LSO,-0.08725661039352417
barley,LTU,-0.039902301505208015
barley,LUX,0.09137415140867233
barley,LVA,-0.03520793095231056
barley,MAR,-0.023672405630350113
barley,MDA,-0.016649954486638308
barley,MEX,-0.05118865147233009
barley,MKD,-0.014865708537399769
barley,MLT,0.24463532865047455
barley,MMR,-0.013193415477871895
barley,MNE,-0.03411262296140194
barley,MNG,-0.0012297170469537377
barley,MOZ,0.02102833823300898
barley,MRT,0.038085587322711945
barley,MWI,0.09444430470466614
barley,NAM,0.20473156869411469
barley,NLD,0.16113118082284927
barley,NOR,-0.04212501086294651
barley,NPL,-0.014467332512140274
barley,NZL,-0.013615545816719532
barley,OMN,0.10143562406301498
barley,PAK,-0.03295617550611496
barley,PER,-0.07915975525975227
barley,POL,-0.027112350799143314
barley,PRT,0.008426666259765625
barley,PRY,-0.0
barley,PSE,-0.017618808895349503
barley,ROU,-0.03769232705235481
barley,RUS,-0.053247664123773575
barley,RWA,-0.0
barley,SAU,0.20043717324733734
barley,SDN,-0.08712005615234375
barley,SRB,-0.015583407133817673
barley,SVK,-0.03733218181878328
barley,SVN,0.004771185340359807
barley,SWE,-0.0545631218701601
barley,SWZ,0.0043182373046875
barley,SYR,-0.04656563699245453
barley,THA,0.01072982489131391
barley,TJK,-0.010475230403244495
barley,TKM,-0.011171974241733551
barley,TUN,-0.001763050677254796
barley,TUR,-0.024007375352084637
barley,TZA,-0.06637264043092728
barley,UGA,-0.0
barley,UKR,-0.030660501681268215
barley,URY,-0.026517728343605995
barley,USA,-0.0738346092402935
barley,UZB,0.0368100069463253
barley,VNM,0.010908126831054688
barley,YEM,-0.035738978534936905
barley,ZAF,0.03461837396025658
barley,ZMB,0.08504005894064903
barley,ZWE,0.14333336055278778
biomass-sorghum,AFG,-0.0
biomass-sorghum,AGO,-0.0
biomass-sorghum,ALB,-0.0
biomass-sorghum,ARE,-0.0
biomass-sorghum,ARG,-0.0
biomass-sorghum,ARM,-0.0
biomass-sorghum,AUS,-0.0
biomass-sorghum,AUT,-0.0
biomass-sorghum,AZE,-0.0
biomass-sorghum,BDI,-0.0
biomass-sorghum,BEL,-0.0
biomass-sorghum,BEN,-0.0
biomass-sorghum,BFA,-0.0
biomass-sorghum,BGD,-0.0
biomass-sorghum,BGR,-0.0
biomass-sorghum,BIH,-0.0
biomass-sorghum,BLR,-0.0
biomass-sorghum,BLZ,-0.0
biomass-sorghum,BOL,-0.0
biomass-sorghum,BRA,-0.0
biomass-sorghum,BTN,-0.0
biomass-sorghum,BWA,-0.0
biomass-sorghum,CAF,-0.0
biomass-sorghum,CAN,-0.0
biomass-sorghum,CHE,-0.0
biomass-sorghum,CHN,-0.0
biomass-sorghum,CIV,-0.0
biomass-sorghum,CMR,-0.0
biomass-sorghum,COD,-0.0
biomass-sorghum,COG,-0.0
biomass-sorghum,COL,-0.0
biomass-sorghum,CRI,0.002741316333413124
biomass-sorghum,CUB,-0.0
biomass-sorghum,CZE,-0.0
biomass-sorghum,DEU,-0.0
biomass-sorghum,DOM,-0.0
biomass-sorghum,DZA,-0.0
biomass-sorghum,ECU,-0.0
biomass-sorghum,EGY,-0.0
biomass-sorghum,ERI,-0.0
biomass-sorghum,ESP,-0.0
biomass-sorghum,EST,-0.0
biomass-sorghum,ETH,-0.0
biomass-sorghum,FJI,-0.0
